GeoType,GEOID,GeoName,TotalPop,discuss,discussOppose,CO2limits,CO2limitsOppose,trustclimsciSST,trustclimsciSSTOppose,regulate,regulateOppose,supportRPS,supportRPSOppose,fundrenewables,fundrenewablesOppose,mediaweekly,mediaweeklyOppose,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,worried,worriedOppose,personal,personalOppose,harmUS,harmUSOppose,devharm,devharmOppose,futuregen,futuregenOppose,harmplants,harmplantsOppose,timing,timingOppose
County,45081,"Saluda County, South Carolina",13745,28.272,38.605,65.291,33.125,66.857,30.396,70.706,28.018,60.864,37.377,79.611,18.859,NA,NA,65.02,12.485,47.515,36.63,41.727,28.095,53.13,46.603,38.875,49.047,55.075,32.014,58.697,25.572,64.8,20.615,64.15,22.213,49.313,49.991
County,45083,"Spartanburg County, South Carolina",190841,29.551,37.226,64.293,34.179,68.892,29.155,72.827,26.299,63.926,34.967,81.188,18.327,NA,NA,65.979,14.584,49.085,35.23,41.584,30.134,51.929,47.837,35.448,53.644,51.884,36.708,57.068,29.269,65.504,21.844,64.668,24.231,46.767,52.991
County,45085,"Sumter County, South Carolina",68989,28.256,39.022,69.958,27.95,71.824,24.466,75.052,23.227,65.566,32.582,81.851,16.772,NA,NA,70.607,9.022,50.565,35.662,45.715,24.175,58.047,41.795,41.421,44.282,57.861,27.469,62.035,21.379,68.066,15.737,68.338,17.435,54.627,44.512
County,45087,"Union County, South Carolina",19745,26.502,39.895,65.249,32.584,68.039,28.463,72.304,26.073,61.949,36.236,79.851,18.849,NA,NA,65.314,12.469,47.484,37.582,40.417,28.752,52.592,47.212,37.021,49.663,53.125,32.772,57.075,26.319,64.62,19.865,64.156,21.712,49.699,49.452
County,45089,"Williamsburg County, South Carolina",23079,28.426,42.085,74.852,23.235,74.58,21.438,77.24,20.771,69.246,28.622,82.534,15.736,NA,NA,73.554,5.99,54.453,32.595,48.712,19.456,62.227,37.612,45.484,37.565,61.597,21.727,65.593,16.398,70.476,12.343,70.636,13.479,59.174,39.77
County,45091,"York County, South Carolina",154774,28.54,34.876,64.728,33.748,68.144,29.769,72.176,26.968,62.061,36.914,81.28,18.012,NA,NA,65.449,14.247,48.74,34.753,43.275,31.202,50.772,49.086,35.539,54.341,52.736,36.347,57.5,28.759,64.639,21.253,63.713,23.275,47.259,52.165
County,46003,"Aurora County, South Dakota",1873,32.734,29.601,65.541,33.159,65.192,31.585,70.297,28.221,60.679,37.683,81.126,17.321,NA,NA,67.105,14.185,49.165,35.381,45.337,31.071,54.051,45.889,37.082,54.071,55.145,36.554,59.487,28.761,68.015,22.046,67.58,22.873,47.241,52.096
County,46005,"Beadle County, South Dakota",12096,30.935,31.015,65.937,32.887,66.906,30.356,71.314,27.208,62.321,36.31,81.031,17.72,NA,NA,65.98,15.349,49.266,35.016,44.61,31.824,52.949,47.02,35.891,54.401,53.85,37.419,58.566,29.821,66.859,22.934,66.36,23.633,45.939,53.733
County,46007,"Bennett County, South Dakota",1888,36.648,25.941,69.91,28.676,67.371,28.292,70.593,27.437,62.195,35.488,82.088,15.798,NA,NA,71.7,10.887,52.964,30.402,49.327,26.541,61.355,38.628,44.624,47.207,62.968,29.34,66.684,22.301,72.204,18.138,72.084,19.054,53.263,46.156
County,46009,"Bon Homme County, South Dakota",5133,33.837,28.118,66.448,32.47,64.573,32.291,69.475,29.021,60.159,38.083,81.2,16.997,NA,NA,67.829,13.9,49.27,34.571,46.68,30.513,54.782,45.137,38.059,54.349,56.473,36.34,60.807,28.287,68.539,22.285,68.063,22.995,47.47,51.865
County,46011,"Brookings County, South Dakota",16954,34.244,26.857,67.588,31.236,69.554,27.872,72.225,26.629,64.31,34.619,82.924,16.004,NA,NA,69.618,13.719,51.261,33.184,49.488,30.918,56.037,44.007,36.366,55.951,55.819,37.215,61.568,28.698,69.584,21.933,69.496,22.398,47.496,52.06
County,46013,"Brown County, South Dakota",24788,30.034,30.751,64.3,33.898,66.259,30.124,70.41,27.993,61.176,37.469,80.679,18.072,NA,NA,64.826,15.984,47.883,37.124,42.537,33.483,52.127,47.958,34.494,55.927,52.545,38.665,57.592,30.831,66.376,23.447,65.904,24.638,45.631,53.748
County,46015,"Brule County, South Dakota",3602,32.192,29.713,64.385,34.576,65.488,32.017,69.856,28.894,60.918,37.746,80.877,17.839,NA,NA,66.206,15.5,48.752,34.982,43.885,32.733,52.477,47.471,35.877,55.368,54.074,37.944,58.762,29.977,67.155,23.31,66.646,23.969,45.971,53.666
County,46017,"Buffalo County, South Dakota",1031,34.929,28.413,77.533,21.195,74.971,20.696,77.425,20.424,71.073,26.754,84.862,13.593,NA,NA,75.735,8.779,59.768,25.976,54.44,22.63,66.01,34.143,46.343,42.763,65.665,25.194,70.357,18.754,75.163,14.483,75.244,15.388,56.397,43.483
County,46019,"Butte County, South Dakota",6944,30.959,31.274,62.718,36.825,65.264,33.469,69.552,29.602,60.306,38.773,80.2,18.698,NA,NA,63.386,18.411,46.743,35.767,43.336,34.585,49.135,50.7,34.164,57.312,51.751,40.868,56.235,33.109,64.432,26.42,63.756,26.599,42.692,57.299
County,46021,"Campbell County, South Dakota",1057,31.182,30.409,58.267,41.064,60.355,37.742,65.293,33.792,55.277,43.504,78.52,19.898,NA,NA,61.562,18.517,43.805,38.046,40.12,35.136,48.289,51.564,34.871,57.063,52.194,40.398,55.654,32.825,63.642,27.137,62.999,27.605,42.677,56.854
County,46023,"Charles Mix County, South Dakota",5760,31.892,29.976,65.963,32.91,66.855,30.207,70.749,27.851,62.077,36.46,81.252,17.414,NA,NA,66.658,14.999,49.511,33.957,45.121,31.344,53.918,46.069,37.354,53.434,55.586,36.208,60.137,28.633,67.578,22.497,67.164,23.295,46.757,52.968
County,46025,"Clark County, South Dakota",2521,34.137,27.712,67.16,32.096,66.561,31.084,71.09,27.798,61.949,36.662,82.123,16.372,NA,NA,67.733,13.789,49.704,34.252,47.811,30.353,55.318,44.602,37.509,54.742,56.458,36.339,60.982,28.182,68.651,21.912,68.135,22.613,47.581,51.897
County,46027,"Clay County, South Dakota",7049,38.27,24.971,75.335,24.292,75.664,22.751,77.206,21.896,70.33,28.839,85.459,13.495,NA,NA,75.271,10.806,57.585,28.628,58.2,26.645,61.369,38.641,39.231,53.968,60.376,33.588,66.828,24.737,73.868,18.628,73.835,18.806,51.145,48.765
County,46029,"Codington County, South Dakota",18308,28.497,32.357,62.331,36.051,65.386,31.47,70.137,28.409,60.465,38.238,80.259,18.724,NA,NA,63.523,17.054,46.961,37.456,40.435,34.322,49.767,50.282,33.436,56.483,50.942,39.908,55.607,32.361,65.059,24.387,63.904,26.136,43.741,55.762
County,46031,"Corson County, South Dakota",2309,36.787,25.81,71.952,26.479,68.532,26.6,71.819,26.082,63.923,33.595,82.953,14.914,NA,NA,73.229,9.823,54.664,29.444,50.707,25.119,63.397,36.659,45.708,45.961,64.476,27.745,68.364,20.732,73.763,16.551,73.71,17.621,54.67,44.602
County,46033,"Custer County, South Dakota",6453,34.474,27.836,65.904,33.973,68.107,30.998,71.145,28.294,62.991,36.302,82.187,16.805,NA,NA,67.048,16.572,49.545,33.317,48.545,32.999,52.249,47.624,35.504,57.59,54.407,39.779,59.663,31.29,67.541,24.638,66.793,25.033,44.554,55.533
County,46035,"Davison County, South Dakota",12960,31.665,29.967,64.611,34.291,67.09,30.51,71.114,27.736,62.245,36.715,81.363,17.654,NA,NA,65.664,16.449,48.002,35.543,44.911,33.543,51.624,48.371,34.202,56.999,52.463,39.734,57.771,31.624,66.623,24.069,65.987,24.9,44.717,55.059
County,46037,"Day County, South Dakota",4055,31.953,29.471,68.234,30.071,67.308,28.703,72.201,25.991,62.779,35.383,82.071,16.377,NA,NA,68.436,12.881,50.747,34.562,46.061,29.809,56.317,43.739,37.58,52.993,56.291,34.871,60.957,27.118,69.391,20.301,69.104,21.393,48.813,50.329
County,46039,"Deuel County, South Dakota",3050,30.869,30.376,64.32,34.116,65.475,31.186,70.233,28.258,60.716,37.745,80.856,17.733,NA,NA,65.673,14.976,48.223,36.276,43.367,32.177,53.036,46.989,35.501,55.14,53.716,37.515,58.377,29.67,67.129,22.662,66.596,23.712,45.969,53.301
County,46041,"Dewey County, South Dakota",3026,36.432,26.331,75.517,22.846,71.758,23.231,74.943,22.75,67.457,30.077,84.108,13.98,NA,NA,75.183,8.848,57.735,27.79,52.891,23.743,65.495,34.606,46.596,44.176,65.523,26.15,69.851,19.395,75.096,14.991,75.218,16.01,56.626,42.8
County,46043,"Douglas County, South Dakota",2122,29.403,32.146,58.027,40.907,60.309,37.433,65.464,33.35,55.198,43.562,77.864,20.697,NA,NA,59.956,19.791,42.949,39.252,38.376,36.227,46.461,53.403,33.263,57.834,49.932,41.948,53.475,34.619,61.976,28.255,61.409,28.607,41.66,57.89
County,46045,"Edmunds County, South Dakota",2870,32.361,29.96,65.483,34.199,67.878,31.038,71.441,27.835,62.691,36.476,81.687,17.336,NA,NA,66.194,16.402,48.735,34.543,47.162,32.502,51.569,48.345,34.652,57.105,53.356,39.524,58.346,31.436,66.098,25.207,65.98,24.867,44.025,55.911
County,46047,"Fall River County, South Dakota",5380,31.999,29.476,63.493,35.52,65.426,32.161,69.752,29.116,59.781,39.062,80.93,17.912,NA,NA,64.935,16.97,46.791,36.174,43.818,33.881,50.737,49.216,35.161,56.616,52.966,39.696,57.57,31.857,65.907,25.056,65.13,25.922,44.57,55.106
County,46049,"Faulk County, South Dakota",1579,33.825,27.649,63.71,35.546,63.262,34.328,68.508,30.444,58.636,39.958,80.961,17.377,NA,NA,66.37,15.492,47.633,35.388,45.574,32.712,52.594,47.267,36.74,56.432,55.064,38.527,59.264,30.278,67.571,23.912,67.029,24.52,45.787,53.666
County,46051,"Grant County, South Dakota",5090,28.528,33.145,56.627,41.95,64.197,33.694,68.135,31.187,58.549,40.108,79.164,19.639,NA,NA,61.365,16.576,46.418,36.595,38.242,33.145,51.515,48.613,35.293,53.589,53.281,36.213,57.485,28.855,65.772,23.08,64.481,24.649,42.691,56.632
County,46053,"Gregory County, South Dakota",3050,32.373,29.669,63.016,36.34,63.935,33.989,68.354,30.574,58.906,39.795,80.192,18.295,NA,NA,64.692,16.423,46.847,35.739,43.903,32.785,51.324,48.558,36.124,55.701,54.128,38.464,58.138,30.708,65.924,24.823,65.375,25.28,44.73,54.889
County,46055,"Haakon County, South Dakota",1499,32.365,29.209,57.501,42.178,59.269,39.324,64.28,35.099,54.182,44.754,78.401,19.987,NA,NA,61.187,19.466,42.895,38.215,40.473,36.265,47.251,52.54,34.777,58.265,51.901,41.792,55.328,34.024,63.174,28.488,62.531,28.723,42.118,57.556
County,46057,"Hamlin County, South Dakota",3675,31.936,30.02,63.125,36.226,65.471,32.79,69.657,29.494,60.44,38.392,80.761,17.92,NA,NA,65.229,16.061,47.965,35.133,44.331,32.532,52.13,47.795,35.87,55.636,54.222,38.052,58.641,30.155,66.642,24.001,65.884,24.699,44.497,55.14
County,46059,"Hand County, South Dakota",2445,32.27,30.52,66.77,33.157,68.903,30.356,72.685,26.654,64.125,35.137,82.107,17.007,NA,NA,66.365,16.66,50.027,33.239,47.796,32.54,51.605,48.253,34.639,57.045,53.395,39.627,58.514,31.488,66.642,24.602,65.94,24.762,43.965,56.188
County,46061,"Hanson County, South Dakota",2070,31.009,30.244,59.89,38.96,63.329,34.262,67.496,31.487,58.143,40.657,79.723,18.91,NA,NA,63.352,17.331,45.789,37.142,41.36,34.424,50.123,49.835,34.87,56.627,52.621,39.52,56.931,31.655,65.382,25.146,64.582,26.151,43.542,55.943
County,46063,"Harding County, South Dakota",837,33.8,27.628,57.189,42.611,59.639,39.339,63.576,36.017,54.363,44.841,78.698,19.841,NA,NA,61.774,20.024,43.145,37.841,41.937,36.87,47.075,52.716,34.326,59.836,51.811,43.067,55.786,34.828,63.587,29.175,62.766,29.494,41.686,58.101
County,46065,"Hughes County, South Dakota",12077,31.085,29.571,61.94,36.615,64.518,32.332,68.324,30.27,59.289,39.552,80.142,18.723,NA,NA,63.91,17.386,46.263,37.413,42.156,35.046,50.097,49.915,34.052,57.4,51.757,40.582,56.747,32.598,65.294,25.323,64.765,26.304,44.328,55.317
County,46067,"Hutchinson County, South Dakota",5131,32.738,29.046,62.226,36.997,63.396,34.561,67.774,31.162,58.367,40.414,79.996,18.505,NA,NA,64.425,16.772,46.51,36.2,43.707,33.564,50.88,48.997,35.353,56.84,53.381,39.498,57.618,31.558,65.737,25.325,65.082,25.82,44.395,55.188
County,46069,"Hyde County, South Dakota",1027,31.281,30.238,60.436,38.706,62.055,35.487,66.961,31.93,56.739,41.879,79.295,19.095,NA,NA,63.295,17.007,45.339,37.304,41.298,33.855,50.143,49.757,35.852,55.871,53.425,38.868,57.133,31.228,65.037,25.471,64.5,26.069,44.05,55.42
County,46071,"Jackson County, South Dakota",1825,36.069,25.895,66.396,32.443,65.291,31.187,68.592,30.007,60.319,37.874,81.563,16.584,NA,NA,69.193,13.31,50.192,32.465,47.516,29.707,57.325,42.638,41.383,51.6,59.955,33.521,64.059,25.75,70.259,20.907,69.934,21.937,49.654,49.842
County,46073,"Jerauld County, South Dakota",1480,35.636,27.881,72.645,27.247,71.787,26.952,75.525,23.58,67.288,31.587,84.134,14.645,NA,NA,71.705,12.213,54.718,30.047,53.726,27.722,58.458,41.43,39.038,52.978,58.913,34.126,63.974,26.028,71.338,19.904,70.862,20.251,49.22,50.659
County,46075,"Jones County, South Dakota",648,28.574,32.389,54.769,44.333,59.025,39.024,64.434,34.772,54.359,44.641,77.584,21.228,NA,NA,58.455,21.606,41.639,40.198,36.659,38.55,44.566,55.346,31.98,59.459,48.478,43.914,52.38,36.298,60.974,29.652,60.128,30.329,39.768,59.969
County,46077,"Kingsbury County, South Dakota",3697,31.369,29.369,64.722,34.009,66.212,30.911,70.812,27.95,61.577,37.075,80.968,17.656,NA,NA,66.046,15.364,48.635,35.915,44.716,32.358,53.174,46.844,35.74,55.567,54.169,37.809,59.017,29.806,68.004,22.477,67.439,23.52,45.968,53.467
County,46079,"Lake County, South Dakota",7869,32.327,28.47,65.27,33.308,66.073,30.691,70.605,28.03,61.602,36.992,81.711,16.994,NA,NA,67.209,14.696,49.254,35.356,45.061,32.319,53.838,46.179,35.703,56.065,54.369,38.002,59.5,29.714,68.32,22.41,67.754,23.505,46.584,52.818
County,46081,"Lawrence County, South Dakota",16597,33.818,28.051,64.839,34.312,66.022,31.749,69.642,29.382,60.543,38.464,81.43,17.36,NA,NA,66.269,16.271,48.703,34.826,45.898,33.034,52.753,47.202,35.646,56.714,54.144,38.965,59.071,30.473,67.881,23.737,66.673,24.523,45.387,54.266
County,46083,"Lincoln County, South Dakota",30988,30.117,30.527,62.04,36.829,67.967,30.086,70.538,28.547,62.551,36.946,81.072,18.479,NA,NA,63.601,19.064,47.24,36.641,43.17,36.473,48.677,51.375,31.458,59.722,49.545,42.985,55.643,34.656,64.808,26.26,63.919,27.309,42.135,57.919
County,46085,"Lyman County, South Dakota",2397,31.072,29.984,62.495,35.909,64.354,31.935,68.338,30.14,59.426,38.903,80.178,18.335,NA,NA,65.092,15.66,47.62,35.385,41.979,32.584,52.978,47.064,37.229,53.518,55.101,36.487,59.367,28.966,66.837,23.008,66.323,24.191,46.109,53.428
County,46087,"McCook County, South Dakota",3818,34.006,27.524,69.076,29.475,68.095,28.265,72.574,25.831,63.436,34.837,82.796,15.623,NA,NA,70.034,12.061,51.699,33.786,48.471,29.207,57.927,42.119,38.305,53.3,57.545,34.438,62.537,26.31,70.822,19.62,70.431,20.729,49.658,49.475
County,46089,"McPherson County, South Dakota",1792,34.421,27.85,66.165,32.763,64.219,32.912,69.121,29.43,59.475,38.792,80.863,17.23,NA,NA,67.289,13.981,48.611,34.611,46.271,30.46,54.906,44.978,38.334,53.801,56.625,35.918,60.528,28.149,68.208,22.368,67.777,22.902,47.788,51.507
County,46091,"Marshall County, South Dakota",3162,32.107,29.14,59.547,39.632,61.206,36.577,65.774,33.247,56.313,42.488,79.181,19.326,NA,NA,62.623,18.469,44.443,37.605,41.496,35.455,48.828,51.052,34.94,57.664,52.31,41.006,56.382,33.06,64.396,26.896,63.745,27.51,43.069,56.577
County,46093,"Meade County, South Dakota",16854,29.637,31.235,59.126,39.793,62.791,34.909,66.499,31.947,57.241,41.239,78.431,19.815,NA,NA,60.732,19.364,44.054,38.975,39.661,36.225,47.625,52.347,33.369,57.826,50.448,41.611,54.871,33.836,62.844,27.212,62.115,27.994,42.224,57.501
County,46095,"Mellette County, South Dakota",1213,36.546,25.849,69.929,28.704,67.629,28.115,70.903,27.309,62.729,35.09,82.49,15.511,NA,NA,71.828,10.931,53.035,30.614,49.811,26.724,61.208,38.803,43.922,48.218,62.654,29.976,66.595,22.654,72.487,18.1,72.3,19.165,52.765,46.59
County,46097,"Miner County, South Dakota",1631,31.751,29.523,64.905,33.707,65.544,31.203,70.244,28.309,60.753,37.771,81.166,17.426,NA,NA,66.362,14.793,48.526,35.952,44.507,32.105,53.239,46.765,35.832,55.475,54.224,37.662,58.976,29.654,67.519,22.734,67.046,23.733,46.343,52.986
County,46099,"Minnehaha County, South Dakota",114738,29.904,30.712,66.334,32.228,68.236,28.977,72.783,25.63,65.226,33.3,82.047,16.996,NA,NA,68.171,14.148,51.212,34.261,45.753,31.822,53.518,46.132,34.819,55.299,53.051,38.061,58.548,30.177,66.812,22.633,68.027,21.936,46.001,53.81
County,46101,"Moody County, South Dakota",4253,33.849,27.985,67.716,31.25,68.961,28.441,72.367,26.481,64.117,34.524,82.644,16.052,NA,NA,69.244,13.328,51.819,32.553,48.273,29.993,56.842,43.188,38.148,53.453,57.402,34.959,62.533,26.883,70.178,20.597,69.564,21.642,48.075,51.507
County,46103,"Pennington County, South Dakota",69564,29.188,31.848,61.808,37.007,67.034,30.666,66.27,31.562,59.839,38.505,78.403,19.604,NA,NA,62.106,19.255,46.328,37.529,41.803,35.318,48.159,51.907,33.112,57.739,50.094,42.003,55.208,34.361,62.511,28.511,62.929,27.956,42.985,56.915
County,46105,"Perkins County, South Dakota",2242,32.452,29.516,61.033,38.587,62.443,36.134,67.062,32.159,57.367,41.534,79.605,18.917,NA,NA,63.315,17.974,45.391,36.658,43.081,34.466,49.224,50.596,34.98,57.644,52.678,40.684,56.681,32.727,64.642,26.775,63.958,27.024,43.02,56.693
County,46107,"Potter County, South Dakota",1753,28.43,32.665,57.843,40.902,61.39,36.005,66.437,32.332,56.16,42.723,78.28,20.559,NA,NA,59.831,20.01,43.079,39.758,37.786,36.967,46.212,53.726,32.49,58.162,49.2,42.383,53.122,35.008,61.977,28.005,61.428,28.693,41.493,58.104
County,46109,"Roberts County, South Dakota",6552,29.692,31.734,58.641,39.704,67.235,30.155,69.266,29.989,61.696,36.578,80.19,18.351,NA,NA,65.393,13.761,49.679,32.987,39.984,29.696,57.566,42.685,39.62,48.578,58.422,30.639,62.699,23.658,69.333,19.274,67.924,21.226,45.758,53.539
County,46111,"Sanborn County, South Dakota",1699,30.892,30.414,62.73,35.999,63.494,33.496,68.848,29.802,58.934,39.576,80.253,18.254,NA,NA,64.331,16.229,46.673,36.955,42.305,33.406,51.194,48.758,35.249,56.016,53.06,38.832,57.294,31.021,65.931,24.216,65.41,25.077,44.809,54.569
County,46113,"Oglala Lakota County, South Dakota",6968,40.141,23.847,78.651,20.009,74.447,20.888,76.328,21.557,69.749,27.733,85.4,12.64,NA,NA,78.455,7.272,61.18,24.206,57.811,20.941,70.102,29.984,51.118,40.608,70.098,22.542,74.138,16.204,77.946,12.907,78.1,13.866,60.166,39.433
County,46115,"Spink County, South Dakota",4497,32.292,29.418,66.63,32.191,67.178,30.03,71.582,27.074,62.404,36.218,81.772,16.904,NA,NA,67.209,14.492,49.685,34.745,46.137,31.397,54.12,45.865,36.147,55.059,54.787,37.177,59.64,29.19,68.075,22.249,67.577,23.098,46.71,52.763
County,46117,"Stanley County, South Dakota",2027,31.658,30.46,61.904,37.798,67.054,32.18,69.927,29.665,61.696,37.577,80.759,18.324,NA,NA,64.254,17.818,47.929,34.405,44.214,33.973,50.588,49.341,34.514,56.945,52.884,39.659,57.917,31.629,65.75,25.368,64.744,25.904,42.581,57.479
County,46119,"Sully County, South Dakota",1006,32.243,29.014,58.936,40.401,61.048,37.127,65.291,33.942,55.975,42.984,79.105,19.512,NA,NA,62.446,18.532,44.288,37.81,42.008,35.302,48.416,51.468,34.016,58.719,51.798,41.627,56.013,33.51,64.079,27.43,63.306,28.107,42.536,57.06
County,46121,"Todd County, South Dakota",4789,39.347,23.998,76.468,21.889,72.323,22.421,74.584,23.11,67.569,29.683,84.538,13.305,NA,NA,77.167,7.485,59.226,25.84,55.264,21.603,69.151,30.962,50.246,41.204,69.046,23.117,72.894,16.749,77.176,13.336,77.263,14.464,59.452,39.861
County,46123,"Tripp County, South Dakota",3933,33.417,28.031,62.724,36.448,62.497,34.957,67.031,31.777,58.182,40.396,80.283,18.09,NA,NA,64.773,15.964,46.389,36.262,43.82,32.873,51.752,48.151,36.801,55.618,54.733,38.223,58.755,30.308,66.212,24.386,65.709,24.975,45.46,54.074
County,46125,"Turner County, South Dakota",5837,30.686,30.455,60.942,37.827,63.185,34.101,68.018,30.797,58.318,40.345,79.829,18.784,NA,NA,63.392,16.976,45.864,37.395,41.33,34.223,50.429,49.544,34.654,56.533,52.43,39.433,56.743,31.613,65.305,24.911,64.638,25.859,43.952,55.488
County,46127,"Union County, South Dakota",9922,29.891,30.978,63.276,35.846,67.751,30.661,71.394,27.884,63.36,36.031,81.242,18.215,NA,NA,62.807,17.85,46.954,36.819,42.681,35.548,50.421,49.595,33.199,57.859,51.843,40.524,57.315,32.607,66.882,24.281,65.413,25.883,43.298,56.779
County,46129,"Walworth County, South Dakota",3954,30.25,30.883,60.622,38.081,62.334,34.849,67.06,31.59,57.098,41.625,79.074,19.611,NA,NA,62.347,18.076,45.069,37.973,40.369,35.068,48.911,51.028,34.524,56.664,51.711,40.334,55.759,32.81,63.919,26.283,63.486,26.975,43.724,55.864
County,46135,"Yankton County, South Dakota",15734,29.872,30.677,64.222,34.085,65.613,30.764,70.105,28.251,61.447,37.16,80.693,18.093,NA,NA,63.822,16.498,47.079,36.802,42.367,33.394,51.139,48.922,34.314,56.264,52.098,39.275,57.05,31.422,65.941,23.594,65.489,24.659,45.433,54.021
County,46137,"Ziebach County, South Dakota",1483,37.866,25.523,75.129,23.777,71.739,24.299,74.529,23.709,67.416,30.376,84.36,13.785,NA,NA,75.417,9.128,57.873,26.884,54.404,23.8,65.299,34.741,47.225,44.756,66.251,26.459,70.566,19.464,75.334,15.466,75.297,16.345,55.765,43.866
County,47001,"Anderson County, Tennessee",53184,26.601,36.5,56.722,41.574,65.462,32.185,68.973,30.389,59.594,39.448,77.748,21.782,NA,NA,61.241,18.959,44.862,38.611,37.85,35.239,47.851,52.043,31.955,55.89,49.379,39.466,52.91,33.442,60.846,26.55,60.655,27.07,42.785,56.653
County,47003,"Bedford County, Tennessee",29668,26.593,39.085,61.202,37.877,67.262,31.36,71.491,27.786,61.889,37.096,79.073,20.481,NA,NA,61.236,17.991,47.313,36.464,40.758,33.2,48.777,50.949,34.094,52.67,51.146,37.179,54.621,31.212,62.365,24.814,61.759,24.544,43.568,56.152
County,47005,"Benton County, Tennessee",11990,25.595,39.153,52.683,45.544,62.979,34.853,68.064,31.455,57.414,41.068,76.883,22.266,NA,NA,59.356,17.731,44.44,38.539,35.042,33.613,49.333,50.579,34.062,51.852,51.477,35.299,54.193,29.461,62.582,23.629,61.403,24.527,42.29,56.677
